offer,text,price,on_stock,x,y,z,link
buy,Steak | x16,2.0,1.0,-1824,68,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1824,68,540;6"
buy,Lamb chop | x16,2.0,1.0,-1823,68,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1823,68,540;6"
sell,Pie | x16,0.5,1.0,-1817,69,543,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1817,69,543;6"
buy,Pie | x16,1.5,1.0,-1817,68,543,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1817,68,543;6"
sell,Grassy Dirt | x64,0.5,1.0,-1823,74,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1823,74,540;6"
buy,Grassy Dirt | x64,1.0,1.0,-1823,73,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1823,73,540;6"
sell,Lambchop | x16,1.5,0.0,-1823,69,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1823,69,540;6"
buy,Bamboo | x64,0.5,1.0,-1823,78,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1823,78,540;6"
sell,Cooked Chicken | x16,1.5,1.0,-1822,69,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,69,540;6"
buy,Cooked Chicken | x16,2.0,1.0,-1822,68,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,68,540;6"
sell,Dirt | x64,0.5,1.0,-1822,74,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,74,540;6"
buy,Dirt | x64,1.0,1.0,-1822,73,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,73,540;6"
buy,Honey Block | x1,10.0,1.0,-1822,78,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,78,540;6"
sell,Candles | x16,2.0,1.0,-1832,79,543,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,79,543;6"
buy,Candles | x16,8.0,1.0,-1832,78,543,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,78,543;6"
sell,Netherbricks | x64,6.0,1.0,-1832,74,543,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,74,543;6"
buy,Netherbricks | x64,8.0,0.0,-1832,73,543,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,73,543;6"
sell,Cookies | x16,0.5,1.0,-1817,69,542,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1817,69,542;6"
buy,Cookie | x16,1.0,1.0,-1817,68,542,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1817,68,542;6"
buy,Honey Comb | x64,48.0,0.0,-1821,78,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,78,540;6"
sell,Stone Bricks | x64,0.5,1.0,-1821,74,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,74,540;6"
buy,Stone Bricks | x64,1.0,1.0,-1821,73,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,73,540;6"
sell,Codfish | x32,2.0,1.0,-1820,69,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1820,69,540;6"
buy,Cod | x16,2.0,1.0,-1820,68,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1820,68,540;6"
sell,Cob. Deepslate | x64,2.0,1.0,-1832,74,546,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,74,546;6"
buy,Cob. Deepslate | x64,5.0,1.0,-1832,73,546,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,73,546;6"
buy,Depth Strider | III,25.0,0.0,-1832,62,554,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,62,554;6"
sell,Apples | x64,1.0,1.0,-1817,69,545,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1817,69,545;6"
buy,Apple | x64,2.0,1.0,-1817,68,545,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1817,68,545;6"
sell,Sea Lantern | x16,3.0,1.0,-1832,79,546,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,79,546;6"
buy,Sea Lantern | x16,7.0,0.0,-1832,78,546,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,78,546;6"
sell,Pumpkins | x64,1.0,1.0,-1817,69,553,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1817,69,553;6"
buy,Pumpkin | x64,3.0,1.0,-1817,68,553,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1817,68,553;6"
buy,Aqua Affinity | N/A,15.0,1.0,-1832,62,545,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,62,545;6"
buy,Frost Walker | II,20.0,1.0,-1832,62,553,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,62,553;6"
buy,Glowstone | x16,8.0,1.0,-1832,78,545,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,78,545;6"
sell,Deepslate | x64,2.0,1.0,-1832,74,545,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,74,545;6"
buy,Deepslate | x64,5.0,1.0,-1832,73,545,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,73,545;6"
sell,Bread | x16,0.5,1.0,-1817,69,544,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1817,69,544;6"
buy,Bread | x16,1.5,1.0,-1817,68,544,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1817,68,544;6"
buy,Lilac | x16,1.0,1.0,-1832,82,545,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,82,545;6"
sell,Glowstone | x16,2.0,1.0,-1832,79,545,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,79,545;6"
buy,Respiration | III,30.0,1.0,-1832,62,544,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,62,544;6"
sell,Endrods | x64,4.0,1.0,-1832,79,544,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,79,544;6"
buy,Endrods | x64,16.0,0.0,-1832,78,544,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,78,544;6"
sell,Mossy Cobble | x64,1.0,1.0,-1832,74,544,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,74,544;6"
buy,Mossy Cobble | x64,2.0,1.0,-1832,73,544,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,73,544;6"
buy,Rail | x16,3.0,1.0,-1832,78,552,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,78,552;6"
buy,Aborned Axe | N/A,200.0,1.0,-1826,76,555,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1826,76,555;6"
buy,Sugar Cane | x64,1.0,1.0,-1817,68,551,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1817,68,551;6"
buy,Luck of the | Sea,30.0,0.0,-1823,62,556,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1823,62,556;6"
buy,Projectile | Protection IV,35.0,1.0,-1832,62,551,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,62,551;6"
buy,Lure | III,20.0,0.0,-1822,62,556,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,62,556;6"
buy,pirate shield | +2 luck+6hp,2000.0,1.0,-1826,76,554,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1826,76,554;6"
sell,Wheat | x64,1.0,1.0,-1817,69,550,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1817,69,550;6"
buy,Wheat | x64,3.0,1.0,-1817,68,550,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1817,68,550;6"
buy,Amethyst Shard | x32,20.0,0.0,-1832,82,551,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,82,551;6"
buy,Efficiency | V,40.0,1.0,-1820,62,556,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1820,62,556;6"
buy,pumpkin shield | +4 hp,900.0,1.0,-1826,76,553,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1826,76,553;6"
sell,Powered Rail | x16,4.0,1.0,-1832,79,550,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,79,550;6"
buy,Powered Rail | x16,8.0,1.0,-1832,78,550,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,78,550;6"
buy,Bee Hive | w/2 bees,250.0,1.0,-1822,82,555,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,82,555;6"
buy,Fortune | III,20.0,0.0,-1819,62,556,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1819,62,556;6"
sell,Beets | x64,1.0,1.0,-1817,69,549,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1817,69,549;6"
buy,Beets | x64,3.0,1.0,-1817,68,549,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1817,68,549;6"
buy,Silk | N/A,15.0,1.0,-1818,62,556,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,62,556;6"
buy,Fire Protection  | IV,35.0,1.0,-1832,62,549,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,62,549;6"
sell,Mossy Stone | x64,1.0,1.0,-1832,74,549,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,74,549;6"
buy,stormclaw | fire aspect 3,10000.0,0.0,-1826,76,552,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1826,76,552;6"
buy,Mossy Stone | x64,2.0,0.0,-1832,73,549,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,73,549;6"
buy,blackbeards | cutlass,5000.0,1.0,-1826,75,552,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1826,75,552;6"
buy,Azalea | x1,2.5,1.0,-1832,82,549,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,82,549;6"
buy,Protection 4 | 1,35.0,0.0,-1832,62,548,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,62,548;6"
sell,Andesite | x32,0.5,1.0,-1832,74,548,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,74,548;6"
buy,Andesite | x32,1.0,1.0,-1832,73,548,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,73,548;6"
buy,Flowering Azalea | x1,10.0,1.0,-1832,82,548,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,82,548;6"
sell,Repeater | x2,0.5,1.0,-1832,79,548,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,79,548;6"
buy,Repeater | x2,1.0,1.0,-1832,78,548,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,78,548;6"
sell,Potato | x64,2.0,1.0,-1817,69,547,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1817,69,547;6"
buy,Potato | x64,3.0,1.0,-1817,68,547,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1817,68,547;6"
buy,Thorns | II,15.0,1.0,-1832,62,547,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,62,547;6"
buy,Feather Falling | IV,40.0,0.0,-1832,62,555,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,62,555;6"
buy,Carrot | x64,3.0,0.0,-1817,68,546,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1817,68,546;6"
buy,Comparator | x1,1.0,0.0,-1832,78,547,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1832,78,547;6"
sell,Carrot | x64,2.0,1.0,-1817,69,546,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1817,69,546;6"
sell,Blackstone | x64,2.5,1.0,-1818,75,601,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,75,601;6"
buy,Blackstone | x64,5.0,1.0,-1818,74,601,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,74,601;6"
buy,Kraken Bait | N/A,4000.0,1.0,-1818,70,601,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,70,601;6"
buy,"Haunted Chest | Thorns V, Unb IV",1200.0,1.0,-1818,68,600,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,68,600;6"
sell,Warped Stem | x64,8.0,1.0,-1818,75,600,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,75,600;6"
buy,Warped Stem | x32,5.0,1.0,-1818,74,600,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,74,600;6"
buy,Doubloon | +2 Luck,150.0,1.0,-1818,70,600,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,70,600;6"
buy,Bookshelves | x2,5.0,1.0,-1819,77,599,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1819,77,599;6"
sell,Crimson Stem | x64,8.0,1.0,-1818,75,599,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,75,599;6"
buy,Crimson Stem | x32,5.0,1.0,-1818,74,599,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,74,599;6"
buy,Fortune III | x1,25.0,1.0,-1824,79,596,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1824,79,596;6"
buy,Sweeping III | x1,25.0,0.0,-1824,78,596,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1824,78,596;6"
buy,Depth Str III | x1,25.0,1.0,-1824,77,596,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1824,77,596;6"
buy,Looting III | x1,25.0,1.0,-1823,79,596,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1823,79,596;6"
buy,Lure III | x1,20.0,1.0,-1823,78,596,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1823,78,596;6"
buy,Luck III | x1,20.0,0.0,-1823,77,596,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1823,77,596;6"
buy,Punch II | x1,15.0,1.0,-1822,77,596,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,77,596;6"
buy,Soul Sand | x32,2.0,1.0,-1818,74,598,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,74,598;6"
buy,Knockback II | x1,20.0,1.0,-1822,79,596,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,79,596;6"
buy,Fire Aspect II | x1,20.0,1.0,-1822,78,596,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,78,596;6"
buy,Infinity | x1,10.0,1.0,-1821,78,596,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,78,596;6"
buy,Flame | x1,10.0,1.0,-1821,77,596,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,77,596;6"
buy,Enchant Table | x1,18.0,1.0,-1819,77,597,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1819,77,597;6"
buy,Aqua Affinity | x1,15.0,1.0,-1821,79,596,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,79,596;6"
buy,"XP Boost | 30 mins, 2x",225.0,1.0,-1818,68,597,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,68,597;6"
buy,Silk Touch | x1,15.0,1.0,-1820,79,596,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1820,79,596;6"
buy,Channeling | x1,20.0,1.0,-1820,78,596,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1820,78,596;6"
buy,Multi Shot | x1,15.0,1.0,-1820,77,596,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1820,77,596;6"
buy,Gravel | x64,2.5,1.0,-1824,74,594,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1824,74,594;6"
buy,Netherbrick | x64,6.0,1.0,-1818,74,597,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,74,597;6"
buy,Binding | x1,15.0,1.0,-1819,79,596,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1819,79,596;6"
buy,Vanishing | x1,15.0,1.0,-1819,78,596,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1819,78,596;6"
buy,Mending | x1,25.0,1.0,-1819,77,596,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1819,77,596;6"
buy,Grass Block | x64,3.0,0.0,-1823,74,594,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1823,74,594;6"
buy,Beacon | x1,900.0,1.0,-1822,70,594,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,70,594;6"
buy,Golden Apples | x16,250.0,0.0,-1822,68,594,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,68,594;6"
sell,Podzol | x64,2.0,1.0,-1822,75,594,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,75,594;6"
buy,Podzol | x16,2.0,1.0,-1822,74,594,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,74,594;6"
buy,Netherbrick | x64,4.0,1.0,-1818,74,596,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,74,596;6"
buy,Commander Kit | N/A,5.0,1.0,-1821,70,594,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,70,594;6"
buy,Captain Kit | No apple,10.0,1.0,-1821,68,594,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,68,594;6"
buy,Andesite | x64,2.0,1.0,-1821,74,594,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,74,594;6"
buy,Netherrack | x64,2.0,1.0,-1818,74,595,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,74,595;6"
sell,Enchanted | Apple,500.0,1.0,-1820,70,594,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1820,70,594;6"
buy,Cobwebs | x16,3.0,1.0,-1818,70,595,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,70,595;6"
buy,XP Bottles | x16,35.0,1.0,-1820,68,594,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1820,68,594;6"
buy,TNT | x8,25.0,1.0,-1818,68,595,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,68,595;6"
sell,Netherrack | x64,1.0,0.0,-1818,75,595,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,75,595;6"
buy,Diorite | x64,2.0,1.0,-1820,74,594,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1820,74,594;6"
buy,Granite | x64,2.0,1.0,-1819,74,594,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1819,74,594;6"
buy,Lava Bucket | N/A,3.5,1.0,-1819,70,594,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1819,70,594;6"
sell,Iron Blocks | x16,100.0,1.0,-1823,68,592,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1823,68,592;6"
buy,Harm II Arrows | x16,8.0,1.0,-1819,68,594,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1819,68,594;6"
buy,Rose Bush | x16,1.0,1.0,-1822,68,592,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,68,592;6"
buy,Glowstone | x16,8.0,1.0,-1824,74,607,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1824,74,607;6"
buy,Peony | x16,1.0,1.0,-1821,68,592,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,68,592;6"
buy,Packed Ice | x16,10.0,1.0,-1823,74,607,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1823,74,607;6"
buy,Lilac | x16,1.0,1.0,-1820,68,592,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1820,68,592;6"
buy,Ink Sac | x8,8.0,1.0,-1824,77,606,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1824,77,606;6"
buy,Rotten Flesh | x32,2.5,1.0,-1824,79,606,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1824,79,606;6"
buy,Sunflower | x16,1.0,1.0,-1819,68,592,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1819,68,592;6"
buy,Snow Block | x32,2.0,1.0,-1822,74,607,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,74,607;6"
buy,Spider Eyes | x32,0.5,1.0,-1823,79,606,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1823,79,606;6"
buy,Bone Blocks | x64,2.5,1.0,-1821,74,607,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,74,607;6"
buy,Slimeball | x1,2.0,1.0,-1822,77,606,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,77,606;6"
buy,Magma Cream | x1,4.0,1.0,-1822,79,606,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,79,606;6"
buy,Bricks | x32,6.0,1.0,-1820,74,607,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1820,74,607;6"
buy,Brown Shrooms | x8,1.0,1.0,-1821,77,606,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,77,606;6"
buy,Red Shrooms | x8,1.0,1.0,-1821,79,606,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,79,606;6"
buy,Terracotta | x32,2.0,1.0,-1819,74,607,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1819,74,607;6"
sell,Terracotta | x32,1.0,1.0,-1819,75,607,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1819,75,607;6"
buy,Glowstone Dust | x8,2.0,1.0,-1820,79,606,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1820,79,606;6"
buy,Gunpowder | x16,6.0,1.0,-1820,77,606,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1820,77,606;6"
buy,Puffer | x4,6.0,1.0,-1819,79,606,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1819,79,606;6"
buy,Clownfish | x2,6.0,1.0,-1819,77,606,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1819,77,606;6"
buy,Rabbit's Foot | x1,8.0,1.0,-1819,78,606,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1819,78,606;6"
buy,Glass Block | x64,4.0,1.0,-1818,74,606,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,74,606;6"
buy,Black Wool | x16,3.0,1.0,-1818,74,605,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,74,605;6"
sell,Black Wool | x16,2.0,1.0,-1818,75,605,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,75,605;6"
buy,White Wool | x16,1.0,1.0,-1818,74,604,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,74,604;6"
buy,Cobbled Slate | x64,3.0,1.0,-1818,74,603,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,74,603;6"
sell,Cobbled Slate | x64,1.5,1.0,-1818,75,603,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,75,603;6"
sell,Basalt | x64,2.0,1.0,-1818,75,602,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,75,602;6"
buy,Basalt | x64,4.0,1.0,-1818,74,602,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1818,74,602;6"
buy,Flw. Azalea | x1,1.9,1.0,-1824,82,745,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1824,82,745;6"
buy,Spyglass | x1,10.0,1.0,-1824,68,749,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1824,68,749;6"
sell,SAND | x64,2.5,1.0,-1821,67,750,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,67,750;6"
buy,Harm II | x10,9.0,1.0,-1821,72,746,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,72,746;6"
buy,Jolly Roger | x1 Banner,10.0,1.0,-1823,80,749,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1823,80,749;6"
buy,Scurvy Bane | Painting,20.0,1.0,-1823,72,745,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1823,72,745;6"
buy,SADDLE | x1,10.0,1.0,-1823,68,749,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1823,68,749;6"
buy,End Rods | x32,8.0,1.0,-1823,76,745,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1823,76,745;6"
buy,Cob. Deepslate | x64,1.5,1.0,-1820,78,750,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1820,78,750;6"
buy,Azalea bush | x4,4.0,1.0,-1822,82,745,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,82,745;6"
buy,Deepslate | x64,15.0,1.0,-1820,77,750,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1820,77,750;6"
buy,Eternal Thirst | Painting,12.0,1.0,-1821,73,745,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,73,745;6"
sell,String | x64,1.0,1.0,-1821,69,749,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,69,749;6"
sell,Rotten Flesh | x64,2.0,1.0,-1821,67,749,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,67,749;6"
buy,Stone | x64,1.0,1.0,-1821,76,745,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,76,745;6"
buy,Quartz Block | x32,35.0,1.0,-1821,77,745,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,77,745;6"
buy,Redstone BLK | x32,14.5,1.0,-1821,78,745,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,78,745;6"
sell,Flint | x64,1.0,1.0,-1821,69,748,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,69,748;6"
buy, High Seas | x1 Banner,10.0,0.0,-1823,80,751,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1823,80,751;6"
buy,Poison II-2 min | x10,9.0,1.0,-1821,72,748,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,72,748;6"
buy,Red NethBrick | x32,7.5,1.0,-1821,77,748,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,77,748;6"
buy,Nether Bricks | x64,2.25,1.0,-1821,78,748,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,78,748;6"
buy,Clay Block | x32,3.0,1.0,-1821,76,748,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,76,748;6"
buy,Amethyst Blk | x32,10.0,1.0,-1822,77,751,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,77,751;6"
buy,Warped Stem | x64,9.0,1.0,-1822,78,751,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,78,751;6"
buy,Netherwart | x32,1.0,1.0,-1824,73,750,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1824,73,750;6"
buy,World on Fire | x1 Banner,10.0,1.0,-1823,80,750,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1823,80,750;6"
buy,Water Breath | x1,2.0,1.0,-1824,72,752,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1824,72,752;6"
buy,Slow Falling+ | x1,2.0,1.0,-1823,73,752,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1823,73,752;6"
buy,"Damage II | Splash, x1",2.0,1.0,-1823,71,752,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1823,71,752;6"
buy,Strength+ | x1,2.0,1.0,-1822,72,752,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1822,72,752;6"
buy,Skeleton | x1,5.0,1.0,-1821,72,752,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1821,72,752;6"
buy,gourd popper | N/A,2000.0,0.0,-1803,76,550,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1803,76,550;6"
buy,clearsky | spring 2021,8000.0,1.0,-1803,75,550,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1803,75,550;6"
buy,Granite | x64,2.0,1.0,-1803,70,554,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1803,70,554;6"
buy,mending | N/A,15.0,0.0,-1803,71,552,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1803,71,552;6"
buy,silk touch | N/A,10.0,1.0,-1803,71,550,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1803,71,550;6"
buy,treat blade | N/A,45000.0,0.0,-1807,76,550,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1807,76,550;6"
buy,phantom blade | N/A,4900.0,0.0,-1807,75,550,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1807,75,550;6"
buy,mjolnir | N/A,800.0,0.0,-1803,75,554,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1803,75,554;6"
